1,-0.4869579352662471,-0.2908710284139961,-0.04198538718298839,0.09580966816269709,0.1249036218968218,0.0822761220725534,-48.97799836893962,-65.46709681904561,-71.23045340126238,-9.758471320591525,-3.838362053298788,6.075107814304644
3,-0.2274557334648309,-0.1828856443903236,0.09095459849360836,-0.09265376746721615,0.01396097076432809,0.1827305998422606,-15.44057218081578,-20.90940421143282,-23.31247673738081,-18.49441881533357,-14.76588815976917,3.070242549538392
1,-0.4666418849351383,-0.3557713828583261,0.05994678476001403,0.003908245440489067,0.08079905473459542,0.1639980152770821,-48.23148590010957,-75.04752615414921,-70.90049993916351,1.726745680919251,-13.64416991653913,12.04443709681802
1,-0.5650523436924009,-0.1411926143871471,-0.1936610262785459,0.06791287930782511,0.2697693357299543,-2.094401663119139e-05,-48.89953753765914,-67.67167837325323,-74.87558894440738,7.955966277184849,-11.2230015530793,10.04451583537465
1,-0.4691587595913666,-0.2955008961587965,0.0005012740539511729,-0.03397416194881597,0.2055432487697574,0.09205352900770444,-45.50407844831092,-72.57609767769894,-77.13896284208181,-6.549708774987224,-3.703724240378264,5.566932450405034
2,-0.1576496712653949,-0.4281187786488049,-0.2503534363914021,0.1824785928534014,0.09984293461817605,0.1265355766953955,-22.55607353686745,-43.25701413071253,-45.3013404669116,-12.78167139893031,-3.341613762406503,14.47878344554787
1,-0.5888110299982379,-0.1610306286284398,-0.09787976348349625,0.08111177135938824,0.1465018908716384,0.0679902163769215,-46.53253886510007,-64.60650593797664,-72.14312805430575,2.640142322412132,-7.217026439814752,11.172515653989
2,-0.3811151833173786,-0.1465701926320229,0.0378613490985924,-0.1858900544859081,-0.004730799132773786,0.322159767889614,-26.09222337124345,-34.70763716768447,-41.37889053754831,-14.65736943403131,-13.14215352557423,7.96431423626921
3,-0.3222646184971369,-0.1886481756589085,0.01119544054134024,-0.1116279576065246,0.06770556951097,0.2107367384149088,-7.387854094550329,-21.74825833288469,-18.13272501302567,-17.33149218896783,-5.830029606072304,1.232750482158863
2,-0.4731828788419796,-0.1808369787038683,-0.03065159813892304,0.04557082276127239,-0.02289753466690026,0.2057575128931149,-26.94867286214445,-35.81826765896961,-35.61690214394509,-7.866994640489286,-12.24298025169519,2.894585350329962
1,-0.4865844049627303,-0.1321634246284726,-0.1064310902066941,-0.02470146324483151,0.1321653146601894,0.166063355747522,-44.03324270571001,-71.97411052209685,-83.1286996440558,-5.758997149165607,-22.7688543224572,12.87869328900373
1,-0.6222920188641002,-0.1430312997454409,-0.05341518344439233,-0.04831703580022682,0.3109752312941358,-0.01014984375939358,-53.61148122432427,-59.65936571937156,-63.15584331750158,-0.3806830518124116,-4.831407285024877,8.925613668640494
2,-0.4111282035631662,-0.1584978860156049,-0.114609894081625,0.009225180868194625,0.09889771299453573,0.1885608441738912,-23.62660977345543,-32.80053347115189,-39.89768137432455,-9.094105285747402,-11.44018432170201,2.976620635453727
2,-0.2125403054394481,-0.233849987309899,-0.3420307343716358,0.08581200046102197,0.1467943021791415,0.199268254782043,-26.30887138867526,-49.84195830023074,-51.50228449847865,-12.12809290764748,-0.8496178208039389,-4.538347401148812
1,-0.5266072648770793,-0.1819785965807925,-0.03589154316381826,-0.09727215795155035,0.2495399051161993,0.08919606468290571,-46.03991585178002,-64.23603328417447,-73.67383136139611,-6.888932625742811,-6.914800710273944,7.090029093132657
1,-0.6190804848742417,-0.189486941997042,-0.009304048382002605,-0.0006830920703907728,0.2090136078331364,0.05014703419052643,-50.58338766875753,-51.70456288645514,-71.76966578961643,10.02277644682997,-6.496591798158851,6.478684040625609
1,-0.4073553124252046,-0.4131399491031684,0.02094858602303395,-0.03429562170266241,0.1985883066984638,0.1125104269266154,-44.42530045767032,-76.1837527487601,-73.61901462772633,-2.531707807901134,5.906949946039582,9.640469526544564
2,-0.2553046107684751,-0.2431231989926522,-0.2617913873953137,-0.1035430444533716,0.1579146837129667,0.2831023161225418,-29.12606864698773,-44.09859173713107,-45.60818218624663,-12.8715268880052,3.321673282791945,12.26565538447209
3,-0.2394258283990977,-0.1277006448460116,0.02100243517421402,-0.1053889234274822,0.03723557756422661,0.2177251828039156,-16.11772312156313,-19.03625031449628,-25.68862152476246,-15.85571635764096,-7.267074933086252,-8.121186828624921
1,-0.4720149945211459,-0.2798447172815179,-0.05014708922983868,0.02847052453232747,0.1804630711524786,0.0849725243977739,-49.3378384469364,-66.54375285207217,-65.67462550033834,-7.029101189855918,-16.63935926159071,11.55046735067197
1,-0.5207666781902053,-0.2570241628768754,-0.03706126560050915,-0.01332658426362854,0.2268938472791983,0.04862636437021167,-47.38882332642474,-68.15773351509436,-81.60632727554025,5.022628905129174,-0.8573412248587502,16.38161983769109
3,-0.09476783702791294,-0.1447403879742065,-0.2562780469360625,-0.03341052288087316,0.1188659881930404,0.1849112306642961,-16.05349809723864,-21.72257171932858,-33.40611494586394,-11.94450147923272,-5.808894721320086,-2.394481485365699
3,-0.265674480864587,-0.1994638873348547,0.001554522333957919,0.05610154900326947,-0.04973162529725767,0.1541714058995732,-2.920315428066279,-19.47912675511535,-29.78231933918056,-6.58495211577026,-17.06770789465389,-0.9709065333514033
2,-0.4042715776465565,-0.105648548510978,-0.1883358854882431,-0.1227556982353306,0.2487336484303025,0.1470895432862853,-23.04048149240317,-41.6136568773707,-40.13785835106832,-9.072321282322129,-10.43355746840913,3.82030913811991
3,-0.2726765839504314,-0.1392754398651485,-0.1113253760842101,0.0797092978162252,0.02025263787643169,0.106924403636172,-15.2328527498255,-20.27963573187375,-21.47210330336102,-5.096349114505941,-10.01854434318108,-8.724036104011283
1,-0.414579125923169,-0.377636847672457,-0.01139900529017768,0.007280800064870072,0.1473981267942847,0.1301087705940223,-47.46662958672216,-79.10771291379369,-69.03269091979004,-6.937101308679845,2.725976022839887,19.22007794574093
2,-0.3095936563178062,-0.3880087620308237,0.07995842954617982,0.0124668370554776,0.03090089595123544,0.210798507949502,-21.51044512702303,-38.284071361939,-38.90881191416936,-8.261584872792836,-17.62418569740245,-1.968600347291272
3,-0.2761381029066679,-0.03438886646899053,-0.3035277608095519,0.06070337189925142,0.0712670313958379,0.1609145241958341,-8.054289523664837,-25.64163098022734,-24.64053644099176,-10.52859421327893,-3.575425258091005,-1.041986017716763
3,-0.2163603481025382,-0.1105435787785647,0.002885210717660361,-0.009945906477274242,0.08602733706371,0.04637697561972864,-9.694304378136357,-14.65720516993244,-25.84795699795202,-22.2802425295773,-8.244004639063274,-6.757251150509521
2,-0.5102315084013187,-0.1342428974871434,-0.08845077714582011,0.0001331164335239519,0.2447713139843246,0.00913262368554521,-26.18630096731188,-31.55898410079365,-38.69760720108691,-4.211572839824473,-16.73108648278324,3.677351400524415
1,-0.5527134980493351,-0.1566927993681924,-0.01748629690755832,-0.1065971480172903,0.2168130704887176,0.1053738773099896,-50.72299085452946,-60.38891507662304,-79.38084419994166,2.525347370896686,-15.38262882103216,13.08387721029972
1,-0.4238234298490531,-0.333478917050783,0.02527486984586491,-0.07146038071088473,0.1524418986865562,0.1615457946673993,-49.93900081845361,-71.64031608309494,-78.20212017889295,-4.341414684620318,-1.688707638577199,9.218134494555414
1,-0.4327462312488896,-0.2091305225898407,-0.2148028567197747,0.03543618739766324,0.1659866929325674,0.1607915007455702,-47.0170951448039,-65.47288398369714,-77.9909536227195,-8.468525570503639,2.834756022242004,21.95999736134985
1,-0.365716890234168,-0.3058861504828909,-0.1692984494647458,0.05090607909500171,0.2350023986045074,0.08197835768842646,-39.87248465293449,-76.89573340511386,-85.73557500272159,-8.994010865660833,-3.370535509464823,8.443273732979264
1,-0.4084733449138785,-0.1970463300240648,-0.1596872097519417,-0.009677498870018321,0.129996223192625,0.1918893361281743,-51.62398028459242,-72.10503596240542,-90.08274741723604,-7.909869850381579,-12.61607050841196,20.79341672768794
2,-0.2732099605728145,-0.1878779150508955,-0.1423329590555376,-0.01037066950792574,0.01157836826537284,0.2606797890308989,-21.01529897932081,-31.06097835368285,-48.09454013502196,-18.10325913395188,-19.05411828380797,9.328547075032979
1,-0.4805855914423872,-0.2845065213660187,-0.0541953835124962,0.07042194132351592,0.1461860488045902,0.09245914850867015,-51.56770814458822,-56.75671067586474,-67.58737450610535,-5.226614275866886,-18.93656498333009,11.88027171530824
3,-0.2870557669881982,-0.1606768759184753,-0.1020231397839232,-0.06377196641324664,0.2716781757170701,-0.01665058543508482,-12.54041062119585,-21.00768581017424,-29.00881555221867,-7.266058313191744,-8.312622267079398,-2.827150374712208
1,-0.5264899677679342,-0.3383418563161067,-0.007289999451669749,0.05341543566954086,0.2339493341221197,0.005528105341269324,-45.33557539650755,-70.72119169808914,-70.19861056375289,9.728033260748091,-0.817867928586665,12.73613525047854
3,-0.3447756062051724,-0.08106403253257535,-0.09667233666660788,-0.2030072908977287,0.1586562437007897,0.2243811425537614,-4.215346182496323,-20.43610723874625,-23.97449243959198,-20.30195750858331,-6.86133922076043,5.900350901270404
1,-0.467362731141522,-0.03781680563499851,-0.2842652832186782,0.1085153583725844,0.0383075472360247,0.2134064614517409,-46.52073472093573,-75.76809637198397,-89.10041170627757,-13.50512924058629,-16.18173685934516,12.8151843480432
3,-0.2998022584224634,-0.1137277644302936,-0.1181231947084171,-0.001307471459856002,0.1481853925317028,0.1386390856108669,-13.95364604736098,-19.4135906285749,-28.45732898822153,-4.996566745425664,-14.17408154199617,0.9670406249487407
1,-0.5735234630526124,-0.1979000714344905,-0.04604921521986094,0.1196534518487074,0.1096611822664036,0.06516214672273141,-43.48293323248289,-72.26038884117486,-63.02709590933902,-1.022155851541946,-16.03649193876033,-2.337390488072401
1,-0.6341869443606913,-0.07072335012540099,0.02422296518474898,-0.1486957691950945,0.2490274624413523,0.06037399779883874,-48.66923430365033,-54.96050573048924,-67.18089382450475,-9.348583407804732,-19.23983884604229,5.856949106724954
3,-0.1762623753964112,-0.2661397507365487,-0.08885734853323979,-0.08595645123982756,0.1519360406960723,0.175620844939927,-11.64627559120501,-23.05953455343786,-28.85450541271532,-1.972250189494118,-5.704890836679267,-2.450306661633967
3,-0.2011725177263519,-0.2103199225086797,-0.115188411284265,-0.08408995432896495,0.1528757014756444,0.1702626518511635,-11.76876092429069,-22.64041695592704,-28.97105636355545,-2.135780103244522,-6.690622526313361,-1.931311107039438
1,-0.5900200803985922,-0.1130903767754807,-0.05729566332424696,-0.04064833453710587,0.2403064607763719,0.04821053128842534,-41.95882509933796,-58.74871465021013,-80.4486741706769,-5.417761469833763,-13.1336594087608,8.692396207501218
1,-0.559040569328066,-0.06984878752186624,-0.01202756910974312,-0.06854238415975358,0.06116553568731065,0.1997950930515348,-51.03904118229721,-61.94923081664525,-79.65037724494604,-11.23781269340355,-18.32623778510711,0.1283685533207972
2,-0.2773467130534858,-0.2422606818069321,-0.1245798628561675,-0.01025210326178698,0.04096711725867141,0.2321890535484468,-14.90298434479508,-46.9679040156889,-56.20960073477596,-13.54627181844176,-8.811210315455961,12.54997455038983
1,-0.6256568867364419,-0.04596053162243918,-0.05880914573768825,0.0008210332969754014,0.04809609879126264,0.1865664907415822,-42.05060075112635,-72.71490425527695,-67.39755767467307,-4.399939914128399,-22.37252212614791,7.144480915383639
2,-0.2245877865979401,-0.2899501994770285,-0.0612618249904463,-0.07129149102246837,0.1434013026183781,0.1929466184833251,-22.05167595138478,-53.23909718576516,-44.37812785096486,-10.08961937628771,-7.699854369186411,1.254953426974211
3,-0.1241499772171274,-0.03576057625839389,-0.1330999861833658,-0.02256710622861259,0.06704057687467288,0.2472912971963987,-8.954306883741774,-26.07451296023462,-32.48945009556851,-21.04360718853325,-17.06446650202123,-3.18662202967208
2,-0.2140195857084352,-0.2856121887451819,-0.1074323042473497,-0.1139632971022336,0.1578248164124335,0.211750264509598,-20.96813426870351,-38.46426965980363,-48.68632580320615,-17.501361041255,-4.447667086983529,1.333667950625582
1,-0.4738922386649508,-0.1742352889511455,-0.1459259193983334,0.05896369142474461,0.04294471463989952,0.2161197589326252,-49.73157151461727,-69.27202112863208,-79.31131124407645,-8.308226985150608,-9.591302072662565,14.66175389306501
1,-0.5511960343357305,-0.2341267010064091,0.08888487432435344,-0.06756197782695805,0.2004385206522272,0.05576273750589089,-47.70739736595529,-69.82381792457832,-63.82860440900458,-8.069896077667931,-18.23460738070131,2.638974904243099
1,-0.3994954881620155,-0.2716204839024713,-0.1465184545230264,0.01138342613748341,0.1597814990649201,0.1566913542169497,-47.44528910645274,-71.83941269855701,-79.96150627104402,-4.952429014519068,-3.303161964260092,23.73472608977974
2,-0.2311696125032358,-0.2163918509599317,-0.1435655164945881,-0.1635336613380554,0.2179556770705132,0.2046908815008748,-20.4764058841216,-34.40622588623375,-53.19459412824778,-22.04765361331322,-12.47727302070207,5.304713923708576
1,-0.5378695416725545,-0.2771282065809898,-0.01458836200888824,0.08266415120584156,0.1325867371041458,0.06747577171983275,-48.94405645710164,-61.77634944716885,-69.20283276485205,5.766616979379039,-12.74188056985217,6.154740831460174
2,-0.3984045180686152,-0.02004914971437725,-0.2026063009146178,-0.03494938597080993,0.07088356359983793,0.2371084629484007,-28.76788706914535,-30.06687287555951,-50.71744412970862,-12.32016097024396,-18.05649870432472,6.615802506450748
